,adduct,lm_id
1660,M+Na,
1661,M+Na,
1662,M+Na,
1663,M+Na,
1664,M+Na,LMGL02010313
1665,M+Na,
1666,M+Na,LMPR01070300
1667,M+Na,
1668,M+Na,
1669,M+Na,
1670,M+Na,
1671,M+Na,
1672,M+Na,
1673,M+Na,
1674,M+Na,
1675,M+Na,
1676,M+Na,
1677,M+Na,
1678,M+Na,
1679,M+Na,
1680,M+Na,
1681,M+Na,
1682,M+Na,
1683,M+Na,
1684,M+Na,
1685,M+Na,LMGP10010206
1685,M+Na,LMGP10010123
1685,M+Na,LMGP10010143
1685,M+Na,LMGP10010480
1685,M+Na,LMGP10010309
1685,M+Na,LMGP10010909
1685,M+Na,LMGP10010252
1685,M+Na,LMGP10010527
1685,M+Na,LMGP10010228
1685,M+Na,LMGP10010454
1685,M+Na,LMGP10010099
1685,M+Na,LMGP10010323
1685,M+Na,LMGP10010081
1685,M+Na,LMGP10010170
1685,M+Na,LMGL02010521
1685,M+Na,LMGL02010226
1686,M+Na,LMGP10010206
1686,M+Na,LMGP10010123
1686,M+Na,LMGP10010143
1686,M+Na,LMGP10010480
1686,M+Na,LMGP10010309
1686,M+Na,LMGP10010909
1686,M+Na,LMGP10010252
1686,M+Na,LMGP10010527
1686,M+Na,LMGP10010228
1686,M+Na,LMGP10010454
1686,M+Na,LMGP10010099
1686,M+Na,LMGP10010323
1686,M+Na,LMGP10010081
1686,M+Na,LMGP10010170
1686,M+Na,LMGL02010521
1686,M+Na,LMGL02010226
1687,M+Na,
1688,M+Na,
1689,M+Na,
1690,M+Na,
1691,M+Na,
1692,M+Na,LMGP02030035
1692,M+Na,LMGP02020026
1692,M+Na,LMGP01030019
1692,M+Na,LMGP02030011
1693,M+Na,
1694,M+Na,
1695,M+Na,
1696,M+Na,
1697,M+Na,
1698,M+Na,
1699,M+Na,
1700,M+Na,
1701,M+Na,LMST01100006
1701,M+Na,LMGP04010920
1702,M+Na,LMGP04010920
1703,M+Na,
1704,M+Na,
1705,M+Na,
1706,M+Na,
1707,M+Na,
1708,M+Na,LMGP03010070
1708,M+Na,LMGP03010161
1708,M+Na,LMGP03010048
1708,M+Na,LMGP03010110
1709,M+Na,
1710,M+Na,
1711,M+Na,LMPK12110386
1712,M+Na,LMGP10010130
1712,M+Na,LMGP10010816
1712,M+Na,LMGP10010939
1712,M+Na,LMGP10010650
1713,M+Na,
1714,M+Na,LMGL02010234
1714,M+Na,LMGL02010207
1714,M+Na,LMGL02010208
1714,M+Na,LMGL02010496
1714,M+Na,LMGL02010233
1714,M+Na,LMGL02010519
1715,M+Na,
1716,M+Na,
1717,M+Na,LMPK12112946
1717,M+Na,LMPK12111464
1717,M+Na,LMPK12112945
1717,M+Na,LMPK12111347
1717,M+Na,LMPK12112948
1717,M+Na,LMPK12111463
1717,M+Na,LMPK12111462
1717,M+Na,LMPK12111223
1717,M+Na,LMPK12112947
1717,M+Na,LMPK12140255
1717,M+Na,LMPK12110233
1717,M+Na,LMPK12112388
1717,M+Na,LMPK12050433
1718,M+Na,
1719,M+Na,LMGP04010005
1719,M+Na,LMGP04010025
1719,M+Na,LMGP04010943
1719,M+Na,LMGP04010937
1719,M+Na,LMGP04010919
1720,M+Na,LMGP04020002
1721,M+Na,LMGL02010223
1721,M+Na,LMGL02010197
1721,M+Na,LMGL02010518
1721,M+Na,LMGL02010495
1721,M+Na,LMGL02010225
1721,M+Na,LMGL02010198
1721,M+Na,LMGL02010224
1722,M+Na,
1723,M+Na,
1724,M+Na,
1725,M+Na,
1726,M+Na,LMGP10010925
1726,M+Na,LMGP10010429
1726,M+Na,LMGP10010620
1726,M+Na,LMGP10010401
1726,M+Na,LMGP10010590
1726,M+Na,LMGP10010371
1726,M+Na,LMGP10010906
1726,M+Na,LMGP10010211
1726,M+Na,LMGP10010065
1726,M+Na,LMGP10010128
1726,M+Na,LMGP10010786
1726,M+Na,LMGP10010891
1726,M+Na,LMGP10010210
1727,M+Na,
1728,M+Na,
1729,M+Na,
1730,M+Na,
1731,M+Na,
1732,M+Na,LMGP02010394
1732,M+Na,LMGP02010739
1733,M+Na,
1734,M+Na,
1735,M+Na,
1736,M+Na,
1737,M+Na,
1738,M+Na,
1739,M+Na,
1740,M+Na,
1741,M+Na,
1742,M+Na,
1743,M+Na,LMGP10030061
1743,M+Na,LMGP10030037
1743,M+Na,LMGP10020027
1743,M+Na,LMGP10030017
1744,M+Na,
1745,M+Na,
1746,M+Na,
1747,M+Na,
1748,M+Na,
1749,M+Na,
1750,M+Na,
1751,M+Na,
1752,M+Na,
1753,M+Na,
1754,M+Na,
1755,M+Na,
1756,M+Na,
1757,M+Na,LMGP10010934
1757,M+Na,LMGP10010926
1757,M+Na,LMGP10010869
1757,M+Na,LMGP10010914
1757,M+Na,LMGP10010940
1757,M+Na,LMGP10010908
1757,M+Na,LMGP10010849
1757,M+Na,LMGP10010896
1757,M+Na,LMGP10010888
1757,M+Na,LMGP10010853
1757,M+Na,LMGP10010864
1758,M+Na,
1759,M+Na,LMGL02010182
1759,M+Na,LMGL02010169
1759,M+Na,LMGL02010139
1759,M+Na,LMGL02010168
1759,M+Na,LMGL02010140
1760,M+Na,
1761,M+Na,
1762,M+Na,
1763,M+Na,
1764,M+Na,
1765,M+Na,
1766,M+Na,
1767,M+Na,
1768,M+Na,
1769,M+Na,
1770,M+Na,LMGP04010072
1770,M+Na,LMGP04010931
1770,M+Na,LMGP04010192
1770,M+Na,LMGP04010226
1770,M+Na,LMGP04010050
1770,M+Na,LMGP04010140
1771,M+Na,LMGP04010072
1771,M+Na,LMGP04010931
1771,M+Na,LMGP04010192
1771,M+Na,LMGP04010226
1771,M+Na,LMGP04010050
1771,M+Na,LMGP04010140
1772,M+Na,
1773,M+Na,
1774,M+Na,
1775,M+Na,
1776,M+Na,
1777,M+Na,
1778,M+Na,
1779,M+Na,
1780,M+Na,
1781,M+Na,
1782,M+Na,
1783,M+Na,
1784,M+Na,LMGP10010347
1784,M+Na,LMGP10010592
1784,M+Na,LMGP10010181
1784,M+Na,LMGP10010259
1784,M+Na,LMGP10010373
1784,M+Na,LMGP10010288
1784,M+Na,LMGP10010403
1784,M+Na,LMGP10010787
1784,M+Na,LMGP10010431
1784,M+Na,LMGP10010152
1784,M+Na,LMGP10010089
1784,M+Na,LMGP10010260
1784,M+Na,LMGP10010622
1784,M+Na,LMGP10010234
1785,M+Na,LMGP10010347
1785,M+Na,LMGP10010592
1785,M+Na,LMGP10010181
1785,M+Na,LMGP10010259
1785,M+Na,LMGP10010373
1785,M+Na,LMGP10010288
1785,M+Na,LMGP10010403
1785,M+Na,LMGP10010787
1785,M+Na,LMGP10010431
1785,M+Na,LMGP10010152
1785,M+Na,LMGP10010089
1785,M+Na,LMGP10010260
1785,M+Na,LMGP10010622
1785,M+Na,LMGP10010234
1786,M+Na,
1787,M+Na,
1788,M+Na,
1789,M+Na,
1790,M+Na,LMGP02040015
1791,M+Na,
1792,M+Na,
1793,M+Na,
1794,M+Na,
1795,M+Na,LMGP10010287
1795,M+Na,LMGP10010327
1795,M+Na,LMGP10010346
1795,M+Na,LMGP10010402
1795,M+Na,LMGP10010372
1795,M+Na,LMGP10010561
1795,M+Na,LMGP10010258
1795,M+Na,LMGP10010233
1795,M+Na,LMGP10010180
1795,M+Na,LMGP10010591
1795,M+Na,LMGP10010151
1795,M+Na,LMGP10010232
1796,M+Na,
1797,M+Na,
1798,M+Na,
1799,M+Na,LMGP02010712
1799,M+Na,LMGP02010412
1799,M+Na,LMGP02010434
1799,M+Na,LMGP02010596
1799,M+Na,LMGP02010484
1799,M+Na,LMGP02010902
1799,M+Na,LMGP02010681
1799,M+Na,LMGP02010656
1799,M+Na,LMGP02010374
1799,M+Na,LMGP02011245
1800,M+Na,
1801,M+Na,
1802,M+Na,
1803,M+Na,
1804,M+Na,
1805,M+Na,
1806,M+Na,LMGP10030063
1806,M+Na,LMGP10020029
1806,M+Na,LMGP10020014
1806,M+Na,LMGP10030092
1806,M+Na,LMGP10030019
1807,M+Na,LMSP03010036
1807,M+Na,LMSP03020009
1807,M+Na,LMSP03020034
1807,M+Na,LMSP03020050
1808,M+Na,
1809,M+Na,
1810,M+Na,
1811,M+Na,
1812,M+Na,LMGP01011383
1812,M+Na,LMGP02010108
1812,M+Na,LMGP02010354
1812,M+Na,LMGP01011551
1812,M+Na,LMGP01011434
1812,M+Na,LMGP02010356
1812,M+Na,LMGP01011322
1812,M+Na,LMGP02010373
1812,M+Na,LMGP02010655
1812,M+Na,LMGP02010637
1812,M+Na,LMGP02010483
1812,M+Na,LMGP02010595
1812,M+Na,LMGP02010433
1812,M+Na,LMGP02010871
1812,M+Na,LMGP02010566
1812,M+Na,LMGP02011246
1812,M+Na,LMGP02010457
1813,M+Na,
1814,M+Na,
1815,M+Na,
1816,M+Na,
1817,M+Na,
1818,M+Na,
1819,M+Na,
1820,M+Na,LMGP10010439
1821,M+Na,
1822,M+Na,
1823,M+Na,LMGP10010194
1823,M+Na,LMGP10010178
1823,M+Na,LMGP10010149
1823,M+Na,LMGP10010087
1823,M+Na,LMGP10010256
1823,M+Na,LMGP10010131
1823,M+Na,LMGP10010212
1823,M+Na,LMGP10010311
1823,M+Na,LMGP10010325
1823,M+Na,LMGP10010456
1823,M+Na,LMGP10010484
1823,M+Na,LMGP10010511
1823,M+Na,LMGP10010530
1823,M+Na,LMGP10010676
1823,M+Na,LMGP10010894
1823,M+Na,LMGP10010725
1824,M+Na,
1825,M+Na,
1826,M+Na,
1827,M+Na,
1828,M+Na,
1829,M+Na,LMGP01011343
1829,M+Na,LMGP02010456
1829,M+Na,LMGP02010541
1829,M+Na,LMGP01011474
1829,M+Na,LMGP02011228
1829,M+Na,LMGP02011199
1829,M+Na,LMGP02010565
1829,M+Na,LMGP01011382
1829,M+Na,LMGP02010841
1829,M+Na,LMGP01011433
1829,M+Na,LMGP01011411
1829,M+Na,LMGP02011247
1829,M+Na,LMGP02010372
1829,M+Na,LMGP02010520
1829,M+Na,LMGP01011321
1829,M+Na,LMGP01011365
1829,M+Na,LMGP02010395
1829,M+Na,LMGP01010735
1829,M+Na,LMGP02010432
1829,M+Na,LMGP02010622
1829,M+Na,LMGP01011521
1829,M+Na,LMGP02010482
1829,M+Na,LMGP02010794
1830,M+Na,
1831,M+Na,
1832,M+Na,
1833,M+Na,
1834,M+Na,
1835,M+Na,
1836,M+Na,LMGP04030006
1837,M+Na,
1838,M+Na,LMGL03012661
1839,M+Na,LMGL03012661
1840,M+Na,
1841,M+Na,
1842,M+Na,LMGP02040007
1843,M+Na,
1844,M+Na,
1845,M+Na,LMGP04010074
1845,M+Na,LMGP04010322
1845,M+Na,LMGP04010114
1845,M+Na,LMGP04010930
1845,M+Na,LMGP04010142
1845,M+Na,LMGP04010165
1845,M+Na,LMGP04010249
1845,M+Na,LMGP04010941
1845,M+Na,LMGP04010203
1845,M+Na,LMGP04010193
1846,M+Na,
1847,M+Na,LMGP04030005
1847,M+Na,LMGP04020006
1847,M+Na,LMGP04030029
1848,M+Na,LMGP04030005
1848,M+Na,LMGP04020006
1848,M+Na,LMGP04030029
1849,M+Na,
1850,M+Na,LMGL03013208
1850,M+Na,LMGL03012692
1850,M+Na,LMGL03013180
1850,M+Na,LMGL03012633
1851,M+Na,LMGP03020003
1851,M+Na,LMGP03020018
1852,M+Na,
1853,M+Na,
1854,M+Na,
1855,M+Na,
1856,M+Na,
1857,M+Na,LMPK01000059
1857,M+Na,LMGP04020019
1857,M+Na,LMGP04020005
1858,M+Na,
1859,M+Na,
1860,M+Na,
1861,M+Na,
1862,M+Na,
1863,M+Na,
1864,M+Na,LMPK12112941
1865,M+Na,
1866,M+Na,
1867,M+Na,
1868,M+Na,
1869,M+Na,
1870,M+Na,
1871,M+Na,
1872,M+Na,
1873,M+Na,
1874,M+Na,LMGP10030066
1875,M+Na,
1876,M+Na,
1877,M+Na,
1878,M+Na,
1879,M+Na,
1880,M+Na,LMGP02020098
1880,M+Na,LMGP02020099
1880,M+Na,LMGP02030094
1881,M+Na,
1882,M+Na,
1883,M+Na,LMSP03020071
1883,M+Na,LMSP03020090
1884,M+Na,LMSP03020071
1884,M+Na,LMSP03020090
1885,M+Na,LMGP10030065
1885,M+Na,LMGP10020051
1885,M+Na,LMGP10030045
1886,M+Na,
1887,M+Na,LMST01020081
1887,M+Na,LMST01020018
1888,M+Na,
1889,M+Na,
1890,M+Na,
1891,M+Na,LMGP02030065
1891,M+Na,LMGP02030041
1891,M+Na,LMGP02020100
1891,M+Na,LMGP17010001
1891,M+Na,LMGP01030024
1891,M+Na,LMGP02030095
1892,M+Na,
1893,M+Na,
1894,M+Na,
1895,M+Na,LMPR01070105
1896,M+Na,LMGP04010079
1896,M+Na,LMGP04010367
1896,M+Na,LMGP04010118
1896,M+Na,LMGP04010281
1896,M+Na,LMGP04010398
1896,M+Na,LMGP04010080
1897,M+Na,
1898,M+Na,LMGP10010972
1898,M+Na,LMGP10010963
1898,M+Na,LMGP10010486
1898,M+Na,LMGP10010458
1898,M+Na,LMGP10010184
1898,M+Na,LMGP10010104
1898,M+Na,LMGP10010262
1898,M+Na,LMGP10010132
1898,M+Na,LMGP10010726
1898,M+Na,LMGP10010214
1898,M+Na,LMGP10010678
1898,M+Na,LMGP10010236
1898,M+Na,LMGP10010532
1898,M+Na,LMGP10010701
1898,M+Na,LMGP10010512
1898,M+Na,LMGP10010037
1899,M+Na,LMSP03020063
1899,M+Na,LMSP03020083
1899,M+Na,LMSP03020070
1899,M+Na,LMSP03020089
1899,M+Na,LMPR02030027
1900,M+Na,LMST01020042
1900,M+Na,LMST01020076
1900,M+Na,LMST01020080
1901,M+Na,
1902,M+Na,
1903,M+Na,LMPK04000010
1904,M+Na,
1905,M+Na,LMGP02020018
1905,M+Na,LMGP02030064
1905,M+Na,LMGP02030040
1905,M+Na,LMGP01030047
1905,M+Na,LMGP02030018
1905,M+Na,LMGP01020181
1905,M+Na,LMGP02020064
1905,M+Na,LMGP01030023
1905,M+Na,LMGP02020093
1906,M+Na,
1907,M+Na,
1908,M+Na,
1909,M+Na,LMST01100007
1910,M+Na,
1911,M+Na,
1912,M+Na,LMGP02020063
1912,M+Na,LMGP02020094
1912,M+Na,LMGP01020180
1912,M+Na,LMGP01020194
1912,M+Na,LMGP02020101
1913,M+Na,
1914,M+Na,
1915,M+Na,
1916,M+Na,LMGP03010983
1916,M+Na,LMGP03010982
1916,M+Na,LMGP03010970
1916,M+Na,LMGP03010889
1916,M+Na,LMGP03010941
1916,M+Na,LMGP03010897
1916,M+Na,LMGP03010935
1917,M+Na,
1918,M+Na,LMPR04000018
1918,M+Na,LMPR04000011
1919,M+Na,
1920,M+Na,
1921,M+Na,LMGP00000052
1922,M+Na,
1923,M+Na,
1924,M+Na,
1925,M+Na,
1926,M+Na,
1927,M+Na,
1928,M+Na,
1929,M+Na,LMGP10020018
1929,M+Na,LMGP10020073
1929,M+Na,LMGP10030070
1929,M+Na,LMGP10030071
1929,M+Na,LMGP10030049
1929,M+Na,LMGP10020057
1930,M+Na,
1931,M+Na,
1932,M+Na,
1933,M+Na,
1934,M+Na,
1935,M+Na,
1936,M+Na,
1937,M+Na,
1938,M+Na,
1939,M+Na,
1940,M+Na,
1941,M+Na,
1942,M+Na,LMGP10020056
1942,M+Na,LMGP10020055
1942,M+Na,LMGP10030048
1942,M+Na,LMGP10030069
1942,M+Na,LMGP10030026
1942,M+Na,LMGP10020037
1943,M+Na,LMSP03020053
1943,M+Na,LMSP03020037
1944,M+Na,LMSP03020053
1944,M+Na,LMSP03020037
1945,M+Na,
1946,M+Na,
1947,M+Na,
1948,M+Na,LMGP01020018
1948,M+Na,LMGP02030044
1948,M+Na,LMSP0501AA71
1948,M+Na,LMSP0501AA78
1949,M+Na,
1950,M+Na,
1951,M+Na,
1952,M+Na,LMGP10010662
1952,M+Na,LMGP10010447
1953,M+Na,LMGP04010062
1953,M+Na,LMGP04010400
1953,M+Na,LMGP04010926
1953,M+Na,LMGP04010122
1953,M+Na,LMGP04010123
1953,M+Na,LMGP04010620
1953,M+Na,LMGP04010369
1953,M+Na,LMGP04010427
1954,M+Na,LMGP10030068
1954,M+Na,LMGP10020036
1954,M+Na,LMGP10030025
1954,M+Na,LMGP10020054
1954,M+Na,LMGP10030047
1954,M+Na,LMGP10020017
1955,M+Na,LMGL03012642
1956,M+Na,
1957,M+Na,
1958,M+Na,
1959,M+Na,
1960,M+Na,
1961,M+Na,
1962,M+Na,
1963,M+Na,LMPR01070160
1964,M+Na,LMGL03012640
1964,M+Na,LMGL03012641
1964,M+Na,LMGL03012620
1965,M+Na,
1966,M+Na,
1967,M+Na,
1968,M+Na,
1969,M+Na,
1970,M+Na,
1971,M+Na,
1972,M+Na,
1973,M+Na,LMPK12112019
1973,M+Na,LMPK12112020
1974,M+Na,
1975,M+Na,LMGP04010253
1975,M+Na,LMGP04010342
1975,M+Na,LMGP04010282
1975,M+Na,LMGP04010144
1975,M+Na,LMGP04010120
1975,M+Na,LMGP04010060
1975,M+Na,LMGP04010324
1975,M+Na,LMGP04010967
1975,M+Na,LMGP04010170
1975,M+Na,LMGP04010928
1975,M+Na,LMGP04010558
1976,M+Na,
1977,M+Na,
1978,M+Na,LMPK04000009
1979,M+Na,
1980,M+Na,LMGP02040005
1980,M+Na,LMGP02040006
1981,M+Na,
1982,M+Na,
1983,M+Na,
1984,M+Na,
1985,M+Na,
1986,M+Na,
1987,M+Na,
1988,M+Na,
1989,M+Na,
1990,M+Na,
1991,M+Na,LMGP02020019
1991,M+Na,LMGP02030027
1991,M+Na,LMGP02030047
1991,M+Na,LMGP02030048
1991,M+Na,LMGP02020051
1992,M+Na,LMGP06010963
1992,M+Na,LMGP06010950
1992,M+Na,LMGP06010949
1992,M+Na,LMGP06010903
1993,M+Na,
1994,M+Na,
1995,M+Na,
1996,M+Na,
1997,M+Na,
1998,M+Na,
1999,M+Na,LMGP02030046
1999,M+Na,LMGP01030029
1999,M+Na,LMGP02020049
1999,M+Na,LMGP02020096
1999,M+Na,LMGP02030026
1999,M+Na,LMGP02020050
2000,M+Na,
2001,M+Na,
2002,M+Na,
2003,M+Na,LMGP10010959
2003,M+Na,LMGP10010221
2003,M+Na,LMGP10010198
2003,M+Na,LMGP10010683
2003,M+Na,LMGP10010952
2003,M+Na,LMGP10010731
2003,M+Na,LMGP10010567
2003,M+Na,LMGP10010496
2003,M+Na,LMGP10010965
2003,M+Na,LMGP10010538
2003,M+Na,LMGP10010354
2003,M+Na,LMGP10010761
2003,M+Na,LMGP10010300
2004,M+Na,LMSP03020073
2004,M+Na,LMSP03020092
2005,M+Na,LMST01020088
2006,M+Na,
2007,M+Na,
2008,M+Na,
2009,M+Na,
2010,M+Na,LMGP01020184
2010,M+Na,LMGP02030004
2010,M+Na,LMGP02030025
2010,M+Na,LMGP01030028
2010,M+Na,LMGP02030069
2010,M+Na,LMGP01030051
2010,M+Na,LMGP02020033
2010,M+Na,LMGP02020048
2011,M+Na,LMSP0501AA19
2012,M+Na,
2013,M+Na,
2014,M+Na,
2015,M+Na,
2016,M+Na,LMSP03020085
2016,M+Na,LMSP03020072
2016,M+Na,LMSP03020065
2016,M+Na,LMSP03020091
2017,M+Na,LMST01020089
2017,M+Na,LMST01020087
2018,M+Na,LMST01020089
2018,M+Na,LMST01020087
2019,M+Na,
2020,M+Na,
2021,M+Na,LMPR04000016
2022,M+Na,
2023,M+Na,
2024,M+Na,LMGP10010275
2024,M+Na,LMGP10010824
2025,M+Na,
2026,M+Na,
2027,M+Na,
2028,M+Na,
2029,M+Na,
2030,M+Na,
2031,M+Na,
2032,M+Na,
2033,M+Na,
2034,M+Na,
2035,M+Na,
2036,M+Na,
2037,M+Na,LMGP04020080
2037,M+Na,LMGP04020073
2037,M+Na,LMPK01000061
2037,M+Na,LMGP04020043
2038,M+Na,
2039,M+Na,
2040,M+Na,
2041,M+Na,
2042,M+Na,
2043,M+Na,
2044,M+Na,
2045,M+Na,
2046,M+Na,
2047,M+Na,LMGP03030015
2048,M+Na,
2049,M+Na,
2050,M+Na,LMGP06020002
2051,M+Na,
2052,M+Na,LMSP03020055
2052,M+Na,LMGL03013250
2052,M+Na,LMGL03012650
2053,M+Na,
2054,M+Na,
2055,M+Na,
2056,M+Na,
2057,M+Na,
2058,M+Na,
2059,M+Na,LMGL03012705
2059,M+Na,LMGL03013221
2059,M+Na,LMGL03013249
2059,M+Na,LMGL03013248
2059,M+Na,LMGL03012649
2060,M+Na,
2061,M+Na,LMGP04010372
2061,M+Na,LMGP04010104
2061,M+Na,LMGP04010973
2061,M+Na,LMGP04010257
2061,M+Na,LMGP04010287
2061,M+Na,LMGP04010346
2061,M+Na,LMGP04010901
2061,M+Na,LMGP04010906
2061,M+Na,LMGP04010129
2061,M+Na,LMGP04010561
2061,M+Na,LMGP04010591
2061,M+Na,LMGP04010955
2062,M+Na,LMGL03013247
2062,M+Na,LMGL03013708
2062,M+Na,LMGL03013299
2062,M+Na,LMGL03013219
2062,M+Na,LMGL03013220
2062,M+Na,LMGL03012704
2062,M+Na,LMGL03012816
2062,M+Na,LMGL03012703
2062,M+Na,LMGL03012648
2062,M+Na,LMGL03012843
2063,M+Na,
2064,M+Na,
2065,M+Na,
2066,M+Na,
2067,M+Na,LMGL03013760
2067,M+Na,LMGL03013218
2067,M+Na,LMGL03012702
2067,M+Na,LMGL03012785
2067,M+Na,LMGL03013298
2067,M+Na,LMGL03014140
2067,M+Na,LMGL03013246
2067,M+Na,LMGL03014572
2067,M+Na,LMGL03012815
2067,M+Na,LMGL03012665
2067,M+Na,LMGL03013679
2067,M+Na,LMGL03013707
2067,M+Na,LMGL03012647
2067,M+Na,LMGL03013272
2068,M+Na,LMGL03013760
2068,M+Na,LMGL03013218
2068,M+Na,LMGL03012702
2068,M+Na,LMGL03012785
2068,M+Na,LMGL03013298
2068,M+Na,LMGL03014140
2068,M+Na,LMGL03013246
2068,M+Na,LMGL03014572
2068,M+Na,LMGL03012815
2068,M+Na,LMGL03012665
2068,M+Na,LMGL03013679
2068,M+Na,LMGL03013707
2068,M+Na,LMGL03012647
2068,M+Na,LMGL03013272
2069,M+Na,
2070,M+Na,
2071,M+Na,LMGP15040002
2072,M+Na,
2073,M+Na,
2074,M+Na,
2075,M+Na,
2076,M+Na,
2077,M+Na,
2078,M+Na,
2079,M+Na,
2080,M+Na,LMSP0501AC20
2080,M+Na,LMSP0501AA35
2081,M+Na,
2082,M+Na,
2083,M+Na,
2084,M+Na,LMPK05000004
2085,M+Na,LMGP02010881
2085,M+Na,LMGP02010807
2085,M+Na,LMGP02010582
2085,M+Na,LMGP02010808
2085,M+Na,LMGP01012209
2085,M+Na,LMGP01010506
2085,M+Na,LMGP01010608
2085,M+Na,LMGP01011400
2085,M+Na,LMGP01010603
2085,M+Na,LMGP02010725
2085,M+Na,LMGP01010731
2085,M+Na,LMGP02010611
2085,M+Na,LMGP01011678
2085,M+Na,LMGP01010604
2085,M+Na,LMGP02010940
2085,M+Na,LMGP01010606
2085,M+Na,LMGP01010699
2085,M+Na,LMGP01012193
2085,M+Na,LMGP01012128
2085,M+Na,LMGP01011869
2085,M+Na,LMGP02010472
2085,M+Na,LMGP01012066
2085,M+Na,LMGP02010755
2085,M+Na,LMGP01010963
2085,M+Na,LMGP01011899
2085,M+Na,LMGP01011485
2085,M+Na,LMGP01011484
2085,M+Na,LMGP02011106
2085,M+Na,LMGP01011337
2085,M+Na,LMGP02010003
2085,M+Na,LMGP01011706
2085,M+Na,LMGP01012132
2085,M+Na,LMGP02010697
2085,M+Na,LMGP01011647
2085,M+Na,LMGP02010911
2085,M+Na,LMGP02010779
2086,M+Na,
2087,M+Na,LMGP01040092
2087,M+Na,LMSP0501AA45
2087,M+Na,LMSP0501AC19
2087,M+Na,LMSP0501AA57
2087,M+Na,LMSP0501AA34
2087,M+Na,LMSP0501AA63
2088,M+Na,LMGP11010001
2088,M+Na,LMGP06010965
2088,M+Na,LMGP06010914
2088,M+Na,LMGP06010908
2088,M+Na,LMGP06010946
2088,M+Na,LMGP06010961
2088,M+Na,LMGP06010890
2089,M+Na,
2090,M+Na,
2091,M+Na,
2092,M+Na,
2093,M+Na,
2094,M+Na,
2095,M+Na,
2096,M+Na,LMGP01011399
2096,M+Na,LMGP01011560
2096,M+Na,LMGP02010806
2096,M+Na,LMGP02010554
2096,M+Na,LMGP01010601
2096,M+Na,LMGP02010777
2096,M+Na,LMGP02010880
2096,M+Na,LMGP01010598
2096,M+Na,LMGP02011076
2096,M+Na,LMGP01011677
2096,M+Na,LMGP02010910
2096,M+Na,LMGP02010502
2096,M+Na,LMGP01011646
2096,M+Na,LMGP02010724
2096,M+Na,LMGP01011530
2096,M+Na,LMGP01011868
2096,M+Na,LMGP01011838
2096,M+Na,LMGP02010610
2096,M+Na,LMGP01012127
2096,M+Na,LMGP02010668
2096,M+Na,LMGP02010778
2096,M+Na,LMGP02010851
2096,M+Na,LMGP01012192
2096,M+Na,LMGP01011374
2096,M+Na,LMGP02010581
2096,M+Na,LMGP02010696
2096,M+Na,LMGP01010690
2096,M+Na,LMGP01011620
2097,M+Na,
2098,M+Na,
2099,M+Na,
2100,M+Na,
2101,M+Na,LMGP02040014
2102,M+Na,
2103,M+Na,LMGP02010850
2103,M+Na,LMGP02010471
2103,M+Na,LMGP01011761
2103,M+Na,LMGP01010932
2103,M+Na,LMGP01012035
2103,M+Na,LMGP02010338
2103,M+Na,LMGP02010501
2103,M+Na,LMGP01010920
2103,M+Na,LMGP02010776
2103,M+Na,LMGP01011837
2103,M+Na,LMGP01010926
2103,M+Na,LMGP02010331
2103,M+Na,LMGP01011449
2103,M+Na,LMGP01011336
2103,M+Na,LMGP01012147
2103,M+Na,LMGP02010580
2103,M+Na,LMGP01010594
2103,M+Na,LMGP01010587
2103,M+Na,LMGP01011398
2103,M+Na,LMGP01010678
2103,M+Na,LMGP01010588
2103,M+Na,LMGP01011808
2103,M+Na,LMGP01010589
2103,M+Na,LMGP01010590
2103,M+Na,LMGP01010591
2103,M+Na,LMGP02010805
2103,M+Na,LMGP02011075
2103,M+Na,LMGP01010592
2103,M+Na,LMGP02011045
2103,M+Na,LMGP01011559
2103,M+Na,LMGP02010667
2103,M+Na,LMGP02010879
2103,M+Na,LMGP02010609
2103,M+Na,LMGP01010728
2103,M+Na,LMGP01010586
2103,M+Na,LMGP02010830
2103,M+Na,LMGP01010887
2103,M+Na,LMGP01010727
2103,M+Na,LMGP01010688
2103,M+Na,LMGP02010646
2103,M+Na,LMGP01010585
2103,M+Na,LMGP01011373
2103,M+Na,LMGP01011504
2103,M+Na,LMGP01010745
2103,M+Na,LMGP01010687
2103,M+Na,LMGP02010553
2104,M+Na,
2105,M+Na,
2106,M+Na,
2107,M+Na,LMGP02040017
2108,M+Na,
2109,M+Na,
2110,M+Na,
2111,M+Na,
2112,M+Na,
2113,M+Na,
2114,M+Na,
2115,M+Na,
2116,M+Na,
2117,M+Na,
2118,M+Na,
2119,M+Na,
2120,M+Na,LMGP10010855
2120,M+Na,LMGP10010839
2120,M+Na,LMGP06010041
2120,M+Na,LMGP06010131
2120,M+Na,LMGP06010109
2120,M+Na,LMGP06010080
2120,M+Na,LMGP06010216
2120,M+Na,LMGP06010170
2120,M+Na,LMGP06010063
2120,M+Na,LMGP06010019
2120,M+Na,LMGL05010012
2121,M+Na,LMPR03010007
2122,M+Na,
2123,M+Na,
2124,M+Na,
2125,M+Na,
2126,M+Na,
2127,M+Na,
2128,M+Na,
2129,M+Na,
2130,M+Na,LMGP10010837
2130,M+Na,LMGP10010617
2130,M+Na,LMGP10010810
2130,M+Na,LMGP10010675
2130,M+Na,LMGL05010018
2130,M+Na,LMGL05010017
2131,M+Na,LMGL03014604
